event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1731646476,Chicago,41.85,-87.65,1731646392,2024-11-14-22:53,2024-11-15-11:53,1731587979,2024-11-14-06:39,2024-11-14-19:39,1731623449,2024-11-14-16:30,2024-11-15-05:30,282.26,9,281.97,8,281.3,8,282.94,9,1016,90,1016,994,1.34,stations,10000,804,Clouds,overcast clouds
