event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727358754,Chicago,41.85,-87.65,1727358062,2024-09-26-08:41,2024-09-26-20:41,1727350959,2024-09-26-06:42,2024-09-26-18:42,1727394047,2024-09-26-18:40,2024-09-27-06:40,291.5,18,291.14,17,289.13,15,292.75,19,1017,67,1017,996,1.79,stations,10000,801,Clouds,few clouds
