event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727244482,Chicago,41.85,-87.65,1727243934,2024-09-25-00:58,2024-09-25-12:58,1727264496,2024-09-25-06:41,2024-09-25-18:41,1727307752,2024-09-25-18:42,2024-09-26-06:42,288.89,15,288.69,15,287.16,14,289.87,16,1009,83,1009,988,0.45,stations,10000,804,Clouds,overcast clouds
