event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727262010,Chicago,41.85,-87.65,1727261766,2024-09-25-05:56,2024-09-25-17:56,1727264496,2024-09-25-06:41,2024-09-25-18:41,1727307752,2024-09-25-18:42,2024-09-26-06:42,286.62,13,286.45,13,285.03,11,287.61,14,1011,93,1011,990,3.25,stations,10000,803,Clouds,broken clouds
