event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727363938,Chicago,41.85,-87.65,1727363586,2024-09-26-10:13,2024-09-26-22:13,1727350959,2024-09-26-06:42,2024-09-26-18:42,1727394047,2024-09-26-18:40,2024-09-27-06:40,294.74,21,294.57,21,292.99,19,296,22,1017,62,1017,997,2.57,stations,10000,801,Clouds,few clouds
