event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727333808,Chicago,41.85,-87.65,1727333587,2024-09-26-01:53,2024-09-26-13:53,1727350959,2024-09-26-06:42,2024-09-26-18:42,1727394047,2024-09-26-18:40,2024-09-27-06:40,288.41,15,288.21,15,285.09,11,289.28,16,1015,85,1015,994,0.22,stations,10000,800,Clear,clear sky
