event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1727326809,Chicago,41.85,-87.65,1727326727,2024-09-25-23:58,2024-09-26-11:58,1727350959,2024-09-26-06:42,2024-09-26-18:42,1727394047,2024-09-26-18:40,2024-09-27-06:40,289.36,16,289.13,15,286.15,13,290.39,17,1015,80,1015,994,0.41,stations,10000,800,Clear,clear sky
