event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1731645086,Chicago,41.85,-87.65,1731644917,2024-11-14-22:28,2024-11-15-11:28,1731587979,2024-11-14-06:39,2024-11-14-19:39,1731623449,2024-11-14-16:30,2024-11-15-05:30,282.29,9,280.29,7,281.32,8,282.94,9,1015,90,1015,994,3.6,stations,10000,804,Clouds,overcast clouds
