event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1728402960,Chicago,41.85,-87.65,1728402958,2024-10-08-10:55,2024-10-08-22:55,1728388527,2024-10-08-06:55,2024-10-08-18:55,1728429614,2024-10-08-18:20,2024-10-09-06:20,292.15,19,291.12,17,290.51,17,293.29,20,1017,39,1017,996,2.24,stations,10000,800,Clear,clear sky
