event_timestamp,name,coord_lat,coord_lon,dt,dt_chicago,dt_thailand,sys_sunrise,sys_sunrise_chicago,sys_sunrise_thailand,sys_sunset,sys_sunset_chicago,sys_sunset_thailand,main_temp,main_temp_celsius,main_feels_like,main_feels_like_celsius,main_temp_min,main_temp_min_celsius,main_temp_max,main_temp_max_celsius,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,base,visibility,weather_id,weather_main,weather_description
1731653511,Chicago,41.85,-87.65,1731653228,2024-11-15-00:47,2024-11-15-13:47,1731674453,2024-11-15-06:40,2024-11-15-19:40,1731709797,2024-11-15-16:29,2024-11-16-05:29,282.32,9,282.32,9,281.3,8,282.94,9,1016,87,1016,995,0.45,stations,10000,804,Clouds,overcast clouds
